,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
49,24.681128978729248,2.073814383445865,0.40960025787353516,0.00658483176881132,25,450,"{'classifier__max_depth': 25, 'classifier__n_estimators': 450}",0.4879518072289157,0.5512010113780025,0.5903245560318434,0.5431591248795872,0.04217857969954956,16,0.8628435886702945,0.8658269098201415,0.8550590414447788,0.861243179978405,0.0045392898360199305
50,27.183953921000164,2.3418604514699544,0.45877424875895184,0.017860078358420784,25,500,"{'classifier__max_depth': 25, 'classifier__n_estimators': 500}",0.4740061162079511,0.5490683229813664,0.5947271612507664,0.5392672001466946,0.04976906124406076,38,0.8638780078343593,0.8654026656654779,0.8533502625959486,0.8608769786985953,0.0053584660020617935
51,29.866039435068767,2.659074003729579,0.5036118825276693,0.009227438337627172,25,550,"{'classifier__max_depth': 25, 'classifier__n_estimators': 550}",0.4771877337322363,0.5469336670838548,0.5998755444928437,0.5413323151029782,0.05024344789998599,23,0.8643307638402243,0.8649630464737567,0.8553343307630337,0.8615427136923381,0.004397572002808427
52,32.46227407455444,2.948456621490819,0.5507814089457194,0.02390237019491663,25,600,"{'classifier__max_depth': 25, 'classifier__n_estimators': 600}",0.45347928068803756,0.5596502186133666,0.5944272445820434,0.5358522479611492,0.05995186784323653,70,0.8681172601972994,0.8631354871024292,0.8584585276002994,0.8632370916333426,0.003943815534531186
53,35.28431439399719,3.0893471957153813,0.5779640674591064,0.023307277669324247,25,650,"{'classifier__max_depth': 25, 'classifier__n_estimators': 650}",0.4512,0.545338441890166,0.58307597282273,0.526538138237632,0.05545512669450842,155,0.8666573387435287,0.8680712315023826,0.857931986880718,0.8642201857088766,0.0044837377681442355
54,38.04265252749125,3.2119245095571873,0.6199399630228678,0.008271453700426087,25,700,"{'classifier__max_depth': 25, 'classifier__n_estimators': 700}",0.4640371229698376,0.5581395348837209,0.5881612090680102,0.5367792889738562,0.05287653711823456,58,0.8674563678418729,0.8659638554216867,0.860759493670886,0.8647265723114819,0.002870561273410529
55,40.74094398816427,3.502489232889754,0.6733736197153727,0.024442574741967777,25,750,"{'classifier__max_depth': 25, 'classifier__n_estimators': 750}",0.45426356589147293,0.5678549093183239,0.5766331658291458,0.5329172136796476,0.055731868080612056,100,0.865657059110894,0.8693530221499186,0.8624863748494062,0.8658321520367397,0.0028060297500109316
56,5.5820707480112715,0.5411014108548617,0.10743435223897298,0.011418154885904358,30,100,"{'classifier__max_depth': 30, 'classifier__n_estimators': 100}",0.4707646176911544,0.5481665630826601,0.5601074546675621,0.5263462118137922,0.039603294701921185,158,0.8330285553523702,0.8346982487085802,0.8253539329142924,0.8310269123250809,0.004068905710578388
57,8.159123420715332,0.7566511536061349,0.15133158365885416,0.0065323905767510895,30,150,"{'classifier__max_depth': 30, 'classifier__n_estimators': 150}",0.45440956651718983,0.5508684863523572,0.5664662658650634,0.5239147729115369,0.04955840304376463,170,0.8485949951069482,0.840933392037235,0.8351494668142881,0.8415592846528238,0.005506926786140478
58,11.010377407073975,1.071095692132531,0.1876679261525472,0.004196843402222657,30,200,"{'classifier__max_depth': 30, 'classifier__n_estimators': 200}",0.4580152671755725,0.5767557489123679,0.564993564993565,0.5332548603605018,0.053418689174047074,98,0.8540730337078652,0.8536447541909964,0.8466977065011209,0.8514718314666608,0.0033803409814283907
59,13.757658004760742,1.1293526044257582,0.23659388224283853,0.01618311529515323,30,250,"{'classifier__max_depth': 30, 'classifier__n_estimators': 250}",0.4581704456606724,0.5545796737766624,0.590851334180432,0.5345338178725889,0.055990664690901096,84,0.8570415040794609,0.8548905845998612,0.8514384349827387,0.8544568412206869,0.002307913316525532
60,16.699766159057617,1.5347076364480214,0.28032835324605304,0.015995378682999148,30,300,"{'classifier__max_depth': 30, 'classifier__n_estimators': 300}",0.46105919003115264,0.5608856088560886,0.5939987752602571,0.5386478580491662,0.05650440396367154,44,0.8575054642882323,0.8557740796772566,0.8538483712885557,0.8557093050846816,0.00149370436899971
61,19.467265764872234,1.5939505786258055,0.3215173880259196,0.01318740603102916,30,350,"{'classifier__max_depth': 30, 'classifier__n_estimators': 350}",0.4403225806451613,0.5498108448928122,0.5815251084934904,0.5238861780104879,0.06049024567321659,171,0.8602392681210415,0.8619845603464508,0.8540859406627724,0.8587699230434215,0.0033878488203865765
